source_ip,window_start,failed_attempts,avg_time_between,unique_usernames,success_ratio,label
192.168.0.46,2025-06-17 01:59:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 07:12:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 07:13:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 08:04:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 08:38:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 09:14:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 12:43:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 13:06:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 16:40:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 20:21:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 21:24:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 22:24:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-18 03:24:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-18 04:18:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-18 05:12:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-15 09:50:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-15 14:08:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-15 14:48:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-15 15:02:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-15 15:33:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-15 16:49:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-15 18:11:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-15 21:45:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-15 22:29:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-16 01:16:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-16 02:36:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-16 02:41:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-16 09:15:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-16 17:09:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-16 18:27:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-16 20:48:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-16 21:19:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-16 23:18:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-17 01:41:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-17 06:18:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-17 08:43:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-17 09:58:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-17 12:36:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-17 14:20:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-17 14:29:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-17 15:03:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-17 16:38:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-17 23:09:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-18 00:17:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-18 01:37:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-18 03:31:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-18 07:27:00,0,60.0,1,1.0,0
192.168.0.47,2025-06-18 08:53:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-15 09:24:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-15 12:04:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-15 15:27:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-15 15:51:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-15 19:37:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-15 19:59:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-16 00:53:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-16 02:18:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-16 03:46:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-16 05:20:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-16 05:54:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-16 09:12:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-16 10:37:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-16 13:36:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-16 17:31:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-16 18:12:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-16 23:03:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 01:21:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 05:38:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 05:50:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 06:35:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 06:39:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 07:02:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 08:49:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 14:36:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 15:31:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 19:12:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 20:33:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 22:22:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 22:48:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-17 23:12:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-18 02:16:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-18 04:30:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-18 05:31:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-18 06:28:00,0,60.0,1,1.0,0
192.168.0.48,2025-06-18 07:56:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-15 11:42:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-15 12:06:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-15 15:34:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-15 22:22:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 03:17:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 08:12:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 08:22:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 09:24:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 10:30:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 10:45:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 14:52:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 16:44:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 17:00:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 17:38:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 18:32:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 18:49:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-16 19:52:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-17 02:03:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-17 03:09:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-17 10:28:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-17 17:06:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-17 19:01:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-17 20:54:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-18 01:20:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-18 01:41:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-18 02:31:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-18 02:47:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-18 05:01:00,0,60.0,1,1.0,0
192.168.0.49,2025-06-18 07:42:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-15 11:56:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-15 12:07:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-15 12:11:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-15 14:38:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-15 18:44:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-16 03:03:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-16 04:53:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-16 05:02:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-16 05:41:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-16 09:06:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-16 10:14:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-16 15:31:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-16 17:25:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-16 18:53:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-16 19:12:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-17 00:40:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-17 01:31:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-17 07:06:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-17 07:48:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-17 09:03:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-17 09:35:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-17 12:08:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-17 20:06:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-17 23:38:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-18 01:23:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-18 02:40:00,0,60.0,1,1.0,0
192.168.0.50,2025-06-18 05:22:00,0,60.0,1,1.0,0
203.0.113.103,2025-06-17 17:38:00,4,0.6606666666666666,1,0.0,1
203.0.113.103,2025-06-17 17:39:00,81,0.7396874999999999,1,0.0,1
203.0.113.103,2025-06-17 17:40:00,71,0.8390285714285713,1,0.0,1
203.0.113.103,2025-06-17 17:41:00,81,0.7373000000000001,1,0.0,1
203.0.113.103,2025-06-17 17:42:00,74,0.8133287671232877,1,0.0,1
203.0.113.103,2025-06-17 17:43:00,67,0.8747121212121212,1,0.0,1
203.0.113.103,2025-06-17 17:44:00,80,0.7582658227848103,1,0.0,1
203.0.113.103,2025-06-17 17:45:00,79,0.7581153846153845,1,0.0,1
203.0.113.103,2025-06-17 17:46:00,78,0.75887012987013,1,0.0,1
203.0.113.103,2025-06-17 17:47:00,73,0.8285277777777778,1,0.0,1
203.0.113.103,2025-06-17 17:48:00,74,0.7969041095890412,1,0.0,1
203.0.113.103,2025-06-17 17:49:00,75,0.8004864864864865,1,0.0,1
203.0.113.103,2025-06-17 17:50:00,74,0.8093424657534247,1,0.0,1
203.0.113.103,2025-06-17 17:51:00,73,0.8199027777777778,1,0.0,1
203.0.113.103,2025-06-17 17:52:00,79,0.7564358974358975,1,0.0,1
203.0.113.103,2025-06-17 17:53:00,70,0.8467971014492754,1,0.0,1
203.0.113.103,2025-06-17 17:54:00,75,0.7968243243243244,1,0.0,1
203.0.113.103,2025-06-17 17:55:00,75,0.7859189189189191,1,0.0,1
203.0.113.103,2025-06-17 17:56:00,86,0.6988941176470589,1,0.0,1
203.0.113.103,2025-06-17 17:57:00,76,0.7733466666666667,1,0.0,1
203.0.113.103,2025-06-17 17:58:00,81,0.7364124999999999,1,0.0,1
203.0.113.103,2025-06-17 17:59:00,72,0.8248169014084508,1,0.0,1
203.0.113.103,2025-06-17 18:00:00,70,0.8565072463768116,1,0.0,1
203.0.113.103,2025-06-17 18:01:00,63,0.9379354838709679,1,0.0,1
203.0.113.103,2025-06-17 18:02:00,68,0.8621044776119402,1,0.0,1
203.0.113.103,2025-06-17 18:03:00,69,0.8772941176470588,1,0.0,1
203.0.113.103,2025-06-17 18:04:00,78,0.7631298701298701,1,0.0,1
203.0.113.103,2025-06-17 18:05:00,80,0.7449620253164557,1,0.0,1
203.0.113.103,2025-06-17 18:06:00,79,0.7658589743589742,1,0.0,1
203.0.113.103,2025-06-17 18:07:00,73,0.8139305555555557,1,0.0,1
203.0.113.103,2025-06-17 18:08:00,76,0.7882533333333334,1,0.0,1
203.0.113.103,2025-06-17 18:09:00,75,0.799554054054054,1,0.0,1
203.0.113.103,2025-06-17 18:10:00,76,0.7937333333333333,1,0.0,1
203.0.113.103,2025-06-17 18:11:00,78,0.7637532467532469,1,0.0,1
203.0.113.103,2025-06-17 18:12:00,81,0.7304250000000001,1,0.0,1
203.0.113.103,2025-06-17 18:13:00,74,0.8033972602739725,1,0.0,1
203.0.113.103,2025-06-17 18:14:00,70,0.857449275362319,1,0.0,1
203.0.113.103,2025-06-17 18:15:00,68,0.8865820895522388,1,0.0,1
203.0.113.103,2025-06-17 18:16:00,70,0.8556376811594202,1,0.0,1
203.0.113.103,2025-06-17 18:17:00,74,0.8084520547945205,1,0.0,1
203.0.113.103,2025-06-17 18:18:00,71,0.8478428571428571,1,0.0,1
203.0.113.103,2025-06-17 18:19:00,72,0.832338028169014,1,0.0,1
203.0.113.103,2025-06-17 18:20:00,73,0.8236388888888888,1,0.0,1
203.0.113.103,2025-06-17 18:21:00,72,0.8257746478873241,1,0.0,1
203.0.113.103,2025-06-17 18:22:00,80,0.7581898734177216,1,0.0,1
203.0.113.103,2025-06-17 18:23:00,76,0.78244,1,0.0,1
203.0.113.103,2025-06-17 18:24:00,74,0.817945205479452,1,0.0,1
203.0.113.103,2025-06-17 18:25:00,70,0.8526086956521738,1,0.0,1
203.0.113.103,2025-06-17 18:26:00,76,0.7882933333333334,1,0.0,1
203.0.113.103,2025-06-17 18:27:00,74,0.8137945205479452,1,0.0,1
203.0.113.103,2025-06-17 18:28:00,79,0.7556282051282052,1,0.0,1
203.0.113.103,2025-06-17 18:29:00,73,0.8264583333333334,1,0.0,1
203.0.113.103,2025-06-17 18:30:00,77,0.7691842105263158,1,0.0,1
203.0.113.103,2025-06-17 18:31:00,72,0.8247323943661972,1,0.0,1
203.0.113.103,2025-06-17 18:32:00,72,0.8184084507042253,1,0.0,1
203.0.113.103,2025-06-17 18:33:00,71,0.854057142857143,1,0.0,1
203.0.113.103,2025-06-17 18:34:00,74,0.7916164383561644,1,0.0,1
203.0.113.103,2025-06-17 18:35:00,81,0.736725,1,0.0,1
203.0.113.103,2025-06-17 18:36:00,77,0.7743026315789473,1,0.0,1
203.0.113.103,2025-06-17 18:37:00,72,0.8373098591549295,1,0.0,1
203.0.113.103,2025-06-17 18:38:00,70,0.8434492753623187,1,0.0,1
203.0.113.103,2025-06-17 18:39:00,80,0.7509620253164557,1,0.0,1
203.0.113.103,2025-06-17 18:40:00,71,0.8405571428571429,1,0.0,1
203.0.113.103,2025-06-17 18:41:00,67,0.9039090909090908,1,0.0,1
203.0.113.103,2025-06-17 18:42:00,67,0.8791666666666667,1,0.0,1
203.0.113.103,2025-06-17 18:43:00,72,0.8389718309859155,1,0.0,1
203.0.113.103,2025-06-17 18:44:00,68,0.8771044776119403,1,0.0,1
203.0.113.103,2025-06-17 18:45:00,71,0.8451571428571429,1,0.0,1
203.0.113.103,2025-06-17 18:46:00,69,0.8747499999999999,1,0.0,1
203.0.113.103,2025-06-17 18:47:00,64,0.9181111111111112,1,0.0,1
203.0.113.103,2025-06-17 18:48:00,74,0.8065753424657535,1,0.0,1
203.0.113.103,2025-06-17 18:49:00,80,0.7549493670886077,1,0.0,1
203.0.113.103,2025-06-17 18:50:00,70,0.8392173913043479,1,0.0,1
203.0.113.103,2025-06-17 18:51:00,73,0.8137916666666666,1,0.0,1
203.0.113.103,2025-06-17 18:52:00,66,0.8714307692307692,1,0.0,1
203.0.113.105,2025-06-15 20:33:00,26,0.81328,1,0.0,1
203.0.113.105,2025-06-15 20:34:00,74,0.819027397260274,1,0.0,1
203.0.113.105,2025-06-15 20:35:00,74,0.7998767123287671,1,0.0,1
203.0.113.105,2025-06-15 20:36:00,71,0.8403999999999999,1,0.0,1
203.0.113.105,2025-06-15 20:37:00,73,0.8165,1,0.0,1
203.0.113.105,2025-06-15 20:38:00,74,0.8040136986301369,1,0.0,1
203.0.113.105,2025-06-15 20:39:00,76,0.7953066666666667,1,0.0,1
203.0.113.105,2025-06-15 20:40:00,82,0.7172839506172839,1,0.0,1
203.0.113.105,2025-06-15 20:41:00,75,0.7985540540540542,1,0.0,1
203.0.113.105,2025-06-15 20:42:00,73,0.8255972222222223,1,0.0,1
203.0.113.105,2025-06-15 20:43:00,65,0.9269375,1,0.0,1
203.0.113.105,2025-06-15 20:44:00,73,0.8278194444444444,1,0.0,1
203.0.113.105,2025-06-15 20:45:00,67,0.884030303030303,1,0.0,1
203.0.113.105,2025-06-15 20:46:00,81,0.7332625,1,0.0,1
203.0.113.105,2025-06-15 20:47:00,77,0.7845263157894737,1,0.0,1
203.0.113.105,2025-06-15 20:48:00,70,0.8327391304347826,1,0.0,1
203.0.113.105,2025-06-15 20:49:00,78,0.7744025974025974,1,0.0,1
203.0.113.105,2025-06-15 20:50:00,80,0.7416329113924051,1,0.0,1
203.0.113.105,2025-06-15 20:51:00,80,0.7353544303797468,1,0.0,1
203.0.113.105,2025-06-15 20:52:00,76,0.7910400000000001,1,0.0,1
203.0.113.105,2025-06-15 20:53:00,74,0.8069999999999999,1,0.0,1
203.0.113.105,2025-06-15 20:54:00,69,0.8757941176470588,1,0.0,1
203.0.113.105,2025-06-15 20:55:00,72,0.8145352112676058,1,0.0,1
203.0.113.105,2025-06-15 20:56:00,76,0.7816933333333335,1,0.0,1
203.0.113.105,2025-06-15 20:57:00,68,0.8916567164179104,1,0.0,1
203.0.113.105,2025-06-15 20:58:00,65,0.89671875,1,0.0,1
203.0.113.105,2025-06-15 20:59:00,73,0.8298611111111112,1,0.0,1
203.0.113.105,2025-06-15 21:00:00,75,0.8071891891891892,1,0.0,1
203.0.113.105,2025-06-15 21:01:00,80,0.7576455696202533,1,0.0,1
203.0.113.105,2025-06-15 21:02:00,71,0.8311714285714285,1,0.0,1
203.0.113.105,2025-06-15 21:03:00,76,0.7872399999999999,1,0.0,1
203.0.113.105,2025-06-15 21:04:00,78,0.775818181818182,1,0.0,1
203.0.113.105,2025-06-15 21:05:00,71,0.8525714285714285,1,0.0,1
203.0.113.105,2025-06-15 21:06:00,75,0.7930675675675677,1,0.0,1
203.0.113.105,2025-06-15 21:07:00,70,0.8467971014492754,1,0.0,1
203.0.113.105,2025-06-15 21:08:00,68,0.8759850746268657,1,0.0,1
203.0.113.105,2025-06-15 21:09:00,74,0.8038356164383562,1,0.0,1
203.0.113.105,2025-06-15 21:10:00,52,0.7450196078431371,1,0.0,1
203.0.113.131,2025-06-17 07:29:00,38,0.8382432432432433,2,0.0,1
203.0.113.131,2025-06-17 07:30:00,80,0.75426582278481,2,0.0,1
203.0.113.131,2025-06-17 07:31:00,70,0.8499565217391304,2,0.0,1
203.0.113.131,2025-06-17 07:32:00,81,0.74035,2,0.0,1
203.0.113.131,2025-06-17 07:33:00,80,0.7426962025316456,2,0.0,1
203.0.113.131,2025-06-17 07:34:00,67,0.900909090909091,2,0.0,1
203.0.113.131,2025-06-17 07:35:00,76,0.7881333333333334,2,0.0,1
203.0.113.131,2025-06-17 07:36:00,74,0.8159041095890411,2,0.0,1
203.0.113.131,2025-06-17 07:37:00,80,0.7443797468354431,2,0.0,1
203.0.113.131,2025-06-17 07:38:00,78,0.7706623376623377,2,0.0,1
203.0.113.131,2025-06-17 07:39:00,75,0.7883648648648649,2,0.0,1
203.0.113.131,2025-06-17 07:40:00,71,0.8481714285714287,2,0.0,1
203.0.113.131,2025-06-17 07:41:00,75,0.7995405405405406,2,0.0,1
203.0.113.131,2025-06-17 07:42:00,75,0.7886621621621621,2,0.0,1
203.0.113.131,2025-06-17 07:43:00,69,0.8762205882352943,2,0.0,1
203.0.113.131,2025-06-17 07:44:00,67,0.9008181818181817,2,0.0,1
203.0.113.131,2025-06-17 07:45:00,66,0.9069538461538461,2,0.0,1
203.0.113.131,2025-06-17 07:46:00,69,0.8750441176470589,2,0.0,1
203.0.113.131,2025-06-17 07:47:00,64,0.9281428571428572,2,0.0,1
203.0.113.131,2025-06-17 07:48:00,36,0.7531714285714284,2,0.0,1
203.0.113.152,2025-06-17 15:39:00,32,0.8413225806451613,1,0.0,1
203.0.113.152,2025-06-17 15:40:00,73,0.814138888888889,1,0.0,1
203.0.113.152,2025-06-17 15:41:00,73,0.8201666666666667,1,0.0,1
203.0.113.152,2025-06-17 15:42:00,73,0.8148888888888889,1,0.0,1
203.0.113.152,2025-06-17 15:43:00,71,0.8422571428571428,1,0.0,1
203.0.113.152,2025-06-17 15:44:00,69,0.8729705882352942,1,0.0,1
203.0.113.152,2025-06-17 15:45:00,75,0.7913243243243243,1,0.0,1
203.0.113.152,2025-06-17 15:46:00,82,0.7256419753086419,1,0.0,1
203.0.113.152,2025-06-17 15:47:00,72,0.8324507042253522,1,0.0,1
203.0.113.152,2025-06-17 15:48:00,73,0.8042222222222222,1,0.0,1
203.0.113.152,2025-06-17 15:49:00,77,0.7776315789473683,1,0.0,1
203.0.113.152,2025-06-17 15:50:00,75,0.7877567567567568,1,0.0,1
203.0.113.152,2025-06-17 15:51:00,77,0.7722105263157893,1,0.0,1
203.0.113.152,2025-06-17 15:52:00,74,0.7963424657534247,1,0.0,1
203.0.113.152,2025-06-17 15:53:00,76,0.7766933333333332,1,0.0,1
203.0.113.152,2025-06-17 15:54:00,74,0.8156712328767124,1,0.0,1
203.0.113.152,2025-06-17 15:55:00,77,0.7692763157894735,1,0.0,1
203.0.113.152,2025-06-17 15:56:00,74,0.8021643835616439,1,0.0,1
203.0.113.152,2025-06-17 15:57:00,71,0.8491000000000001,1,0.0,1
203.0.113.152,2025-06-17 15:58:00,77,0.7668552631578948,1,0.0,1
203.0.113.152,2025-06-17 15:59:00,67,0.9037878787878789,1,0.0,1
203.0.113.152,2025-06-17 16:00:00,83,0.7256951219512194,1,0.0,1
203.0.113.152,2025-06-17 16:01:00,80,0.7389873417721519,1,0.0,1
203.0.113.152,2025-06-17 16:02:00,74,0.8064383561643835,1,0.0,1
203.0.113.152,2025-06-17 16:03:00,69,0.8647794117647057,1,0.0,1
203.0.113.152,2025-06-17 16:04:00,75,0.7819324324324324,1,0.0,1
203.0.113.152,2025-06-17 16:05:00,78,0.7744285714285715,1,0.0,1
203.0.113.152,2025-06-17 16:06:00,71,0.8342714285714287,1,0.0,1
203.0.113.152,2025-06-17 16:07:00,70,0.8590434782608697,1,0.0,1
203.0.113.152,2025-06-17 16:08:00,71,0.8332571428571428,1,0.0,1
203.0.113.152,2025-06-17 16:09:00,73,0.8206111111111111,1,0.0,1
203.0.113.152,2025-06-17 16:10:00,70,0.8605797101449276,1,0.0,1
203.0.113.152,2025-06-17 16:11:00,80,0.7489240506329113,1,0.0,1
203.0.113.152,2025-06-17 16:12:00,69,0.8653088235294117,1,0.0,1
203.0.113.152,2025-06-17 16:13:00,74,0.811986301369863,1,0.0,1
203.0.113.152,2025-06-17 16:14:00,82,0.7342222222222222,1,0.0,1
203.0.113.152,2025-06-17 16:15:00,73,0.8145138888888889,1,0.0,1
203.0.113.152,2025-06-17 16:16:00,82,0.7222222222222222,1,0.0,1
203.0.113.152,2025-06-17 16:17:00,77,0.7816710526315789,1,0.0,1
203.0.113.152,2025-06-17 16:18:00,81,0.739325,1,0.0,1
203.0.113.152,2025-06-17 16:19:00,73,0.8115138888888889,1,0.0,1
203.0.113.152,2025-06-17 16:20:00,74,0.8071917808219179,1,0.0,1
203.0.113.152,2025-06-17 16:21:00,76,0.7914666666666668,1,0.0,1
203.0.113.152,2025-06-17 16:22:00,74,0.8001917808219178,1,0.0,1
203.0.113.152,2025-06-17 16:23:00,75,0.8088378378378378,1,0.0,1
203.0.113.152,2025-06-17 16:24:00,74,0.7896027397260275,1,0.0,1
203.0.113.152,2025-06-17 16:25:00,70,0.8534637681159419,1,0.0,1
203.0.113.152,2025-06-17 16:26:00,83,0.7305853658536585,1,0.0,1
203.0.113.152,2025-06-17 16:27:00,67,0.8901060606060606,1,0.0,1
203.0.113.152,2025-06-17 16:28:00,78,0.76,1,0.0,1
203.0.113.152,2025-06-17 16:29:00,81,0.7400249999999999,1,0.0,1
203.0.113.152,2025-06-17 16:30:00,77,0.772421052631579,1,0.0,1
203.0.113.152,2025-06-17 16:31:00,76,0.7780133333333333,1,0.0,1
203.0.113.152,2025-06-17 16:32:00,67,0.8958484848484849,1,0.0,1
203.0.113.152,2025-06-17 16:33:00,81,0.73895,1,0.0,1
203.0.113.152,2025-06-17 16:34:00,75,0.795391891891892,1,0.0,1
203.0.113.152,2025-06-17 16:35:00,73,0.8246388888888888,1,0.0,1
203.0.113.152,2025-06-17 16:36:00,69,0.8734705882352941,1,0.0,1
203.0.113.152,2025-06-17 16:37:00,77,0.7759736842105265,1,0.0,1
203.0.113.152,2025-06-17 16:38:00,38,0.833,1,0.0,1
203.0.113.227,2025-06-17 10:51:00,36,0.7385428571428572,2,0.0,1
203.0.113.227,2025-06-17 10:52:00,82,0.7160864197530864,2,0.0,1
203.0.113.227,2025-06-17 10:53:00,72,0.8369859154929578,2,0.0,1
203.0.113.227,2025-06-17 10:54:00,71,0.8452999999999998,2,0.0,1
203.0.113.227,2025-06-17 10:55:00,69,0.8699411764705883,2,0.0,1
203.0.113.227,2025-06-17 10:56:00,77,0.7687105263157894,2,0.0,1
203.0.113.227,2025-06-17 10:57:00,83,0.7250243902439024,2,0.0,1
203.0.113.227,2025-06-17 10:58:00,74,0.8057123287671232,2,0.0,1
203.0.113.227,2025-06-17 10:59:00,70,0.8567971014492752,2,0.0,1
203.0.113.227,2025-06-17 11:00:00,67,0.8914393939393939,2,0.0,1
203.0.113.227,2025-06-17 11:01:00,69,0.8751323529411765,2,0.0,1
203.0.113.227,2025-06-17 11:02:00,75,0.7972027027027028,2,0.0,1
203.0.113.227,2025-06-17 11:03:00,72,0.8195352112676056,2,0.0,1
203.0.113.227,2025-06-17 11:04:00,74,0.804164383561644,2,0.0,1
203.0.113.227,2025-06-17 11:05:00,77,0.7718947368421052,2,0.0,1
203.0.113.227,2025-06-17 11:06:00,71,0.8513571428571428,2,0.0,1
203.0.113.227,2025-06-17 11:07:00,80,0.7354936708860758,2,0.0,1
203.0.113.227,2025-06-17 11:08:00,74,0.8154931506849314,2,0.0,1
203.0.113.227,2025-06-17 11:09:00,70,0.853086956521739,2,0.0,1
203.0.113.227,2025-06-17 11:10:00,78,0.7544935064935065,2,0.0,1
203.0.113.227,2025-06-17 11:11:00,75,0.7925945945945945,2,0.0,1
203.0.113.227,2025-06-17 11:12:00,72,0.8318450704225352,2,0.0,1
203.0.113.227,2025-06-17 11:13:00,66,0.9164615384615384,2,0.0,1
203.0.113.227,2025-06-17 11:14:00,74,0.8016301369863015,2,0.0,1
203.0.113.227,2025-06-17 11:15:00,73,0.8138888888888888,2,0.0,1
203.0.113.227,2025-06-17 11:16:00,73,0.8220694444444443,2,0.0,1
203.0.113.227,2025-06-17 11:17:00,41,0.8176,2,0.0,1
203.0.113.240,2025-06-16 06:21:00,71,0.7949428571428572,2,0.0,1
203.0.113.240,2025-06-16 06:22:00,75,0.7938783783783783,2,0.0,1
203.0.113.240,2025-06-16 06:23:00,81,0.7378875,2,0.0,1
203.0.113.240,2025-06-16 06:24:00,77,0.7798552631578947,2,0.0,1
203.0.113.240,2025-06-16 06:25:00,62,0.9575737704918033,2,0.0,1
203.0.113.240,2025-06-16 06:26:00,74,0.804027397260274,2,0.0,1
203.0.113.240,2025-06-16 06:27:00,72,0.8240563380281689,2,0.0,1
203.0.113.240,2025-06-16 06:28:00,75,0.786054054054054,2,0.0,1
